==============================================================================
Power-grid LG-ODE benchmark
model:                 latentode
task:                  interpolation
observed fraction:     0.4
data:                  C:\Users\nsubedi\Documents\lgode\LG-ODE\data\simbench_paper\1-MV-rural--0-sw.npz
SimBench code:         1-MV-rural--0-sw
nodes:                 97
features:              4
physical edges:        194
candidate pairs:        194
device:                cuda
parameters:            52788
trainable parameters:  52788
windows train/val/test: 1024/219/219
result:                C:\Users\nsubedi\Documents\lgode\LG-ODE\results\protocol_v5_publication_both_tasks_obs40_bs8\protocol_v5_publication_both_tasks_obs40_bs8__interpolation__obs40__latentode__seed1.json
checkpoint:            C:\Users\nsubedi\Documents\lgode\LG-ODE\checkpoints\protocol_v5_publication_both_tasks_obs40_bs8\protocol_v5_publication_both_tasks_obs40_bs8__interpolation__obs40__latentode__seed1.pt
==============================================================================
epoch=0037 loss=174.790804 train_diag_mse=0.034050 val_mse=0.033893 val_mae=0.062407 best_val_mse=0.038202 lr=5.000e-04 time=46.29s
epoch=0038 loss=174.321117 train_diag_mse=0.033953 val_mse=0.033442 val_mae=0.064987 best_val_mse=0.038061 lr=5.000e-04 time=46.60s
epoch=0039 loss=173.657500 train_diag_mse=0.033820 val_mse=0.033444 val_mae=0.061644 best_val_mse=0.038042 lr=5.000e-04 time=46.14s
epoch=0040 loss=173.146507 train_diag_mse=0.033719 val_mse=0.033360 val_mae=0.063275 best_val_mse=0.037726 lr=5.000e-04 time=46.20s
epoch=0041 loss=172.248479 train_diag_mse=0.033539 val_mse=0.032743 val_mae=0.060648 best_val_mse=0.037283 lr=5.000e-04 time=46.29s
epoch=0042 loss=170.511162 train_diag_mse=0.033190 val_mse=0.033796 val_mae=0.062250 best_val_mse=0.037283 lr=5.000e-04 time=45.88s
epoch=0043 loss=169.635231 train_diag_mse=0.033014 val_mse=0.033312 val_mae=0.062927 best_val_mse=0.037283 lr=5.000e-04 time=45.85s
epoch=0044 loss=170.378978 train_diag_mse=0.033164 val_mse=0.033167 val_mae=0.061688 best_val_mse=0.037283 lr=5.000e-04 time=46.11s
epoch=0045 loss=169.443012 train_diag_mse=0.032976 val_mse=0.032933 val_mae=0.061818 best_val_mse=0.037283 lr=5.000e-04 time=46.48s
epoch=0046 loss=168.189834 train_diag_mse=0.032725 val_mse=0.031775 val_mae=0.059906 best_val_mse=0.036057 lr=5.000e-04 time=46.40s
epoch=0047 loss=167.756692 train_diag_mse=0.032636 val_mse=0.032234 val_mae=0.061784 best_val_mse=0.036057 lr=5.000e-04 time=47.01s
epoch=0048 loss=166.502005 train_diag_mse=0.032386 val_mse=0.032102 val_mae=0.060370 best_val_mse=0.036057 lr=5.000e-04 time=47.42s
epoch=0049 loss=165.784169 train_diag_mse=0.032243 val_mse=0.031868 val_mae=0.060790 best_val_mse=0.036057 lr=5.000e-04 time=46.70s
epoch=0050 loss=166.070476 train_diag_mse=0.032300 val_mse=0.031388 val_mae=0.059724 best_val_mse=0.035736 lr=5.000e-04 time=46.12s
epoch=0051 loss=164.472851 train_diag_mse=0.031980 val_mse=0.031915 val_mae=0.059843 best_val_mse=0.035736 lr=5.000e-04 time=46.57s
